timestamp;l_x_0;l_x_1;l_x_2;l_x_3;l_x_4;l_x_5;l_x_6;l_x_7;l_x_8;l_x_9;l_x_10;l_x_11;l_x_12;l_x_13;l_x_14;l_x_15;l_x_16;l_x_17;l_x_18;l_x_19;l_x_20;l_y_0;l_y_1;l_y_2;l_y_3;l_y_4;l_y_5;l_y_6;l_y_7;l_y_8;l_y_9;l_y_10;l_y_11;l_y_12;l_y_13;l_y_14;l_y_15;l_y_16;l_y_17;l_y_18;l_y_19;l_y_20;l_z_0;l_z_1;l_z_2;l_z_3;l_z_4;l_z_5;l_z_6;l_z_7;l_z_8;l_z_9;l_z_10;l_z_11;l_z_12;l_z_13;l_z_14;l_z_15;l_z_16;l_z_17;l_z_18;l_z_19;l_z_20;r_x_0;r_x_1;r_x_2;r_x_3;r_x_4;r_x_5;r_x_6;r_x_7;r_x_8;r_x_9;r_x_10;r_x_11;r_x_12;r_x_13;r_x_14;r_x_15;r_x_16;r_x_17;r_x_18;r_x_19;r_x_20;r_y_0;r_y_1;r_y_2;r_y_3;r_y_4;r_y_5;r_y_6;r_y_7;r_y_8;r_y_9;r_y_10;r_y_11;r_y_12;r_y_13;r_y_14;r_y_15;r_y_16;r_y_17;r_y_18;r_y_19;r_y_20;r_z_0;r_z_1;r_z_2;r_z_3;r_z_4;r_z_5;r_z_6;r_z_7;r_z_8;r_z_9;r_z_10;r_z_11;r_z_12;r_z_13;r_z_14;r_z_15;r_z_16;r_z_17;r_z_18;r_z_19;r_z_20;l_handedness_confidence;r_handedness_confidence
1772027418.0;0.610754668712616;0.5426807999610901;0.4847407639026642;0.4373999834060669;0.4061044454574585;0.483432799577713;0.4159884452819824;0.4197536110877991;0.439258873462677;0.5058079957962036;0.4372583329677582;0.4382498860359192;0.45555078983306885;0.5286615490913391;0.4669957458972931;0.4665692448616028;0.4824536442756653;0.5498654842376709;0.49924707412719727;0.4969807267189026;0.5083487629890442;0.23773933947086334;0.2051878273487091;0.21921870112419128;0.2594677209854126;0.29087764024734497;0.2826097309589386;0.33445262908935547;0.3062853515148163;0.28632983565330505;0.32922911643981934;0.36670440435409546;0.3395904302597046;0.3248312175273895;0.36465340852737427;0.38868284225463867;0.363905668258667;0.349481999874115;0.39042526483535767;0.39827248454093933;0.3789116442203522;0.368111252784729;-1.2175427777094683e-08;0.0031918338499963284;0.002113400725647807;0.0019373873947188258;0.004779432434588671;-0.018449705094099045;-0.022464735433459282;-0.01767665147781372;-0.011104580946266651;-0.019368547946214676;-0.015565029345452785;-0.007724208291620016;-0.0037611504085361958;-0.018100136891007423;-0.00927186943590641;0.0024328166618943214;0.006621931679546833;-0.01644670031964779;-0.008049367927014828;0.0027305034454911947;0.009395089000463486;0.200388103723526;0.27145442366600037;0.3243826627731323;0.3649604618549347;0.3978322148323059;0.28044942021369934;0.35211002826690674;0.3709259033203125;0.365136057138443;0.24820511043071747;0.32815662026405334;0.3395398259162903;0.3260912597179413;0.22406268119812012;0.3006914258003235;0.3099696934223175;0.2966022193431854;0.20886552333831787;0.26687952876091003;0.2775305211544037;0.26745009422302246;0.08344772458076477;0.09632456302642822;0.142399400472641;0.20256909728050232;0.24838396906852722;0.1962849199771881;0.27073758840560913;0.2536911368370056;0.23058970272541046;0.23065678775310516;0.294907808303833;0.26410678029060364;0.24126294255256653;0.25332143902778625;0.3113652467727661;0.2807900905609131;0.2569561004638672;0.2660808563232422;0.31027430295944214;0.28879329562187195;0.27086642384529114;-5.090105901217612e-07;-0.01145362388342619;-0.021158039569854736;-0.0269029401242733;-0.02906220406293869;-0.04321533441543579;-0.052067164331674576;-0.045186448842287064;-0.03732148930430412;-0.03866691514849663;-0.04800091311335564;-0.038768231868743896;-0.03141769766807556;-0.032001543790102005;-0.03801802173256874;-0.023196982219815254;-0.01283388864248991;-0.025463739410042763;-0.028636135160923004;-0.01870650053024292;-0.010581471025943756;0.9972309470176697;0.9891576766967773
1772027418.0333333;0.60819011926651;0.5420511960983276;0.48236387968063354;0.43502283096313477;0.40655022859573364;0.4833745062351227;0.4143387973308563;0.4231370687484741;0.4454847574234009;0.5060101747512817;0.4361536502838135;0.4399740695953369;0.45943060517311096;0.5283567905426025;0.4659370183944702;0.4680551290512085;0.485394150018692;0.5484103560447693;0.4967079758644104;0.49641552567481995;0.5096670985221863;0.2390289157629013;0.20546779036521912;0.21886131167411804;0.25938525795936584;0.2950296998023987;0.27946317195892334;0.3355088233947754;0.30533573031425476;0.2833445966243744;0.3269532024860382;0.36656999588012695;0.3377833664417267;0.3222617506980896;0.36273425817489624;0.38832348585128784;0.362071692943573;0.34706780314445496;0.38851892948150635;0.3967002034187317;0.37591487169265747;0.36448022723197937;-2.951683875096478e-08;0.0020054345950484276;0.0008781939977779984;0.0008107658359222114;0.0038454351015388966;-0.021017609164118767;-0.02687688358128071;-0.02368515357375145;-0.01785181276500225;-0.02171209827065468;-0.01985063962638378;-0.012860065326094627;-0.009188742376863956;-0.020336592569947243;-0.012969992123544216;-0.0012245695106685162;0.003415988991037011;-0.018758414313197136;-0.01156018115580082;-0.0009287164430133998;0.005758829414844513;0.20269811153411865;0.2712715268135071;0.3242511451244354;0.3643583655357361;0.3970300257205963;0.2781869173049927;0.3486517071723938;0.36138883233070374;0.352224737405777;0.2464260309934616;0.3263789713382721;0.3360249102115631;0.3213336765766144;0.22247381508350372;0.29899609088897705;0.30691561102867126;0.2926863431930542;0.20742489397525787;0.2654064893722534;0.274379163980484;0.2629479169845581;0.08961242437362671;0.10005440562963486;0.14476418495178223;0.2025591880083084;0.24847999215126038;0.19972297549247742;0.270315021276474;0.24230962991714478;0.21444155275821686;0.2335013747215271;0.29655271768569946;0.2625318467617035;0.23801849782466888;0.2549540400505066;0.31197747588157654;0.28101450204849243;0.2571922242641449;0.2674981653690338;0.31118765473365784;0.28966760635375977;0.26925304532051086;-4.6271935616459814e-07;-0.013961292803287506;-0.024113323539495468;-0.02960878796875477;-0.03122859075665474;-0.047070007771253586;-0.05268207564949989;-0.04277469590306282;-0.0338464081287384;-0.041089776903390884;-0.0493045449256897;-0.0391944944858551;-0.031595535576343536;-0.03274353966116905;-0.03846007212996483;-0.025201864540576935;-0.016187243163585663;-0.024524468928575516;-0.029834438115358353;-0.022520696744322777;-0.016194205731153488;0.9976521134376526;0.9914059638977051
1772027418.0666666;0.6079709529876709;0.5421097278594971;0.4829811453819275;0.43674567341804504;0.40903031826019287;0.48258861899375916;0.415635347366333;0.4225728213787079;0.4439907670021057;0.5049386620521545;0.4368054270744324;0.43950241804122925;0.4581039547920227;0.5278515219688416;0.4674851596355438;0.46886196732521057;0.48556891083717346;0.5488981604576111;0.49928387999534607;0.4981634020805359;0.5105714201927185;0.23849700391292572;0.20524099469184875;0.21784499287605286;0.25812679529190063;0.29271650314331055;0.28206533193588257;0.33762991428375244;0.3078077435493469;0.2851400077342987;0.32908469438552856;0.36775654554367065;0.33955487608909607;0.3244878649711609;0.36344727873802185;0.38938528299331665;0.3633432686328888;0.3479559123516083;0.387839138507843;0.3975900113582611;0.37667956948280334;0.36434584856033325;-1.4063125775010121e-08;0.003065679920837283;0.0029637967236340046;0.003613035660237074;0.007206733804196119;-0.016886897385120392;-0.021417109295725822;-0.018020551651716232;-0.0122024891898036;-0.017800504341721535;-0.014110894873738289;-0.0071526747196912766;-0.003946336917579174;-0.016770733520388603;-0.008284371346235275;0.003033469896763563;0.0070701478980481625;-0.015492863021790981;-0.007628129329532385;0.0030268141999840736;0.009613137692213058;0.20385676622390747;0.2708823084831238;0.32405605912208557;0.3640643358230591;0.3962862193584442;0.2776370942592621;0.3504433333873749;0.3647809624671936;0.3562995195388794;0.2456454187631607;0.32581931352615356;0.33567291498184204;0.3217575252056122;0.22202365100383759;0.2987654209136963;0.3071479797363281;0.29354992508888245;0.20754843950271606;0.2659846544265747;0.27498090267181396;0.2637271285057068;0.09239406883716583;0.1004151925444603;0.14266493916511536;0.20042143762111664;0.24678650498390198;0.19730359315872192;0.27129900455474854;0.24708035588264465;0.21918699145317078;0.2322789877653122;0.2963234484195709;0.26419469714164734;0.23920176923274994;0.25508666038513184;0.3121548295021057;0.2819383144378662;0.25725501775741577;0.2692011594772339;0.3111730217933655;0.2901545763015747;0.26987797021865845;-4.438223299985111e-07;-0.016139676794409752;-0.027653150260448456;-0.03397278115153313;-0.036472078412771225;-0.050457775592803955;-0.057592179626226425;-0.04876254126429558;-0.04033752158284187;-0.04348549246788025;-0.05253789201378822;-0.04303668439388275;-0.035960543900728226;-0.034266356378793716;-0.03998379036784172;-0.026944594457745552;-0.0184114221483469;-0.025407183915376663;-0.03128288313746452;-0.024679070338606834;-0.018910661339759827;0.9971279501914978;0.9917607307434082
1772027418.1;0.6082509160041809;0.5411583185195923;0.48324644565582275;0.4388114809989929;0.41219353675842285;0.4820350110530853;0.41561660170555115;0.42159032821655273;0.44259878993034363;0.504169762134552;0.4375513792037964;0.4405862092971802;0.4591979384422302;0.5272067189216614;0.46814993023872375;0.46977096796035767;0.48652786016464233;0.548660933971405;0.5005114078521729;0.49966901540756226;0.5121806859970093;0.23813721537590027;0.20416247844696045;0.21835696697235107;0.2594718337059021;0.29301464557647705;0.28212153911590576;0.33719393610954285;0.3084698021411896;0.2869066298007965;0.32893165946006775;0.3666769564151764;0.33866819739341736;0.32392024993896484;0.3630852997303009;0.3881673812866211;0.3625048100948334;0.3475955128669739;0.3875923156738281;0.39678192138671875;0.3760558068752289;0.3639349341392517;-2.5645269019491934e-08;0.0042701722122728825;0.005382512230426073;0.006998402997851372;0.011465076357126236;-0.014383330009877682;-0.017883237451314926;-0.013831786811351776;-0.007717625703662634;-0.015462473966181278;-0.010710748843848705;-0.003404301591217518;-8.723203063709661e-05;-0.014609932899475098;-0.005322181154042482;0.005854802206158638;0.00963076762855053;-0.01341485045850277;-0.0050887190736830235;0.005381238646805286;0.011752588674426079;0.2029585838317871;0.2702242136001587;0.32423803210258484;0.3651561737060547;0.397157222032547;0.2779591679573059;0.3495209217071533;0.3635736405849457;0.3555372953414917;0.24581193923950195;0.3247263729572296;0.3341367244720459;0.32013100385665894;0.2221061885356903;0.29740139842033386;0.3055987060070038;0.2920614778995514;0.207524836063385;0.26467612385749817;0.27326589822769165;0.26182880997657776;0.0925716832280159;0.1000509262084961;0.1417003720998764;0.19897371530532837;0.24521180987358093;0.1974978744983673;0.2700030207633972;0.24633845686912537;0.21978025138378143;0.23205655813217163;0.2953914403915405;0.26362520456314087;0.23936083912849426;0.2538958787918091;0.3111252784729004;0.2813214659690857;0.25688686966896057;0.26705703139305115;0.3092668056488037;0.2887080907821655;0.2683379352092743;-4.3472533661770285e-07;-0.016216488555073738;-0.027450473979115486;-0.03353883698582649;-0.035859689116477966;-0.04863845556974411;-0.055075131356716156;-0.04632130265235901;-0.03826959803700447;-0.04162532091140747;-0.0505143366754055;-0.04152911528944969;-0.034776005893945694;-0.03241899982094765;-0.03840604051947594;-0.025977669283747673;-0.017655864357948303;-0.02352234534919262;-0.029576921835541725;-0.023258151486516;-0.017597617581486702;0.9965658187866211;0.9923691749572754
1772027418.1333334;0.607862651348114;0.5400992631912231;0.48202383518218994;0.4379892945289612;0.4105796813964844;0.48263049125671387;0.4153897166252136;0.4235510230064392;0.4460577368736267;0.504805326461792;0.43736061453819275;0.44139596819877625;0.46081265807151794;0.5278121829032898;0.46796679496765137;0.4702335000038147;0.4873596727848053;0.5493773221969604;0.5005708932876587;0.4999842345714569;0.5128226280212402;0.23722952604293823;0.20389050245285034;0.21776777505874634;0.26019755005836487;0.29288074374198914;0.2829018235206604;0.3379921019077301;0.3058258593082428;0.28371861577033997;0.330027312040329;0.3676392734050751;0.3369544446468353;0.32189643383026123;0.3636898100376129;0.38890624046325684;0.36121314764022827;0.34591343998908997;0.3873814344406128;0.3972183167934418;0.37508392333984375;0.36242324113845825;-3.673076420795951e-08;0.00363315106369555;0.004031843971461058;0.005033490248024464;0.009022798389196396;-0.015604891814291477;-0.020274482667446136;-0.0171672273427248;-0.01159316673874855;-0.016732215881347656;-0.012543237768113613;-0.0054661850444972515;-0.0023268910590559244;-0.01599687710404396;-0.0071445247158408165;0.0043133883737027645;0.00831636693328619;-0.014991821721196175;-0.007210736162960529;0.0034550102427601814;0.01004880852997303;0.2041679471731186;0.27153080701828003;0.3247933089733124;0.3648264706134796;0.39680182933807373;0.27759459614753723;0.3487427830696106;0.3610725700855255;0.35178130865097046;0.24564853310585022;0.3247685134410858;0.3327149450778961;0.3173527121543884;0.22156357765197754;0.29651525616645813;0.3031359910964966;0.2883184254169464;0.206605926156044;0.2632446885108948;0.2710789442062378;0.2590774893760681;0.09417951107025146;0.10137209296226501;0.1443958282470703;0.2018888294696808;0.24745896458625793;0.1972835212945938;0.27041110396385193;0.24448850750923157;0.21717794239521027;0.23176051676273346;0.2967509329319;0.26290181279182434;0.23872455954551697;0.2541535198688507;0.3110431134700775;0.27990031242370605;0.25650593638420105;0.2679324150085449;0.3101854920387268;0.2882506251335144;0.26812997460365295;-4.454552140487067e-07;-0.01527180802077055;-0.02613760158419609;-0.031973909586668015;-0.03399425745010376;-0.049036990851163864;-0.05555041879415512;-0.04627685993909836;-0.03772599250078201;-0.04242970421910286;-0.051248516887426376;-0.041457295417785645;-0.033996742218732834;-0.03347501531243324;-0.039345867931842804;-0.026094436645507812;-0.017184464260935783;-0.02473914809525013;-0.03049422800540924;-0.023472284898161888;-0.01737905852496624;0.9964296817779541;0.9924312233924866
1772027418.1666667;0.6079820990562439;0.5404740571975708;0.48215869069099426;0.4370436668395996;0.4102512300014496;0.4835093021392822;0.4157966375350952;0.4233495593070984;0.4455697238445282;0.5058091282844543;0.43738603591918945;0.4408225119113922;0.4599354565143585;0.5283864736557007;0.4675392508506775;0.46942025423049927;0.4865194857120514;0.5490929484367371;0.4993465840816498;0.4986109137535095;0.5114861726760864;0.23799163103103638;0.2044491171836853;0.21886634826660156;0.25956207513809204;0.29292064905166626;0.2829456329345703;0.33750656247138977;0.30627912282943726;0.2838185429573059;0.33035263419151306;0.3676626980304718;0.337419718503952;0.32212045788764954;0.36428070068359375;0.38854503631591797;0.3610956072807312;0.3459051251411438;0.3879256248474121;0.3957243263721466;0.37381625175476074;0.36133256554603577;-2.8006610364172957e-08;0.003427640302106738;0.0038046007975935936;0.004956252872943878;0.009217817336320877;-0.016455620527267456;-0.020901113748550415;-0.017319951206445694;-0.011360189877450466;-0.017158973962068558;-0.013232833705842495;-0.005905013531446457;-0.0023830579593777657;-0.015915226191282272;-0.0070100207813084126;0.004504787269979715;0.008647962473332882;-0.014411539770662785;-0.006247917655855417;0.004354367032647133;0.010881825350224972;0.20340920984745026;0.2700132429599762;0.32322439551353455;0.36369073390960693;0.39567822217941284;0.27619224786758423;0.34702640771865845;0.36168941855430603;0.3542456328868866;0.24389982223510742;0.32222339510917664;0.3312513530254364;0.3171077072620392;0.22029627859592438;0.29499855637550354;0.3024823069572449;0.2886900305747986;0.2058674395084381;0.26218003034591675;0.2705273926258087;0.25935250520706177;0.0922025516629219;0.09902381896972656;0.14254119992256165;0.19953277707099915;0.24370573461055756;0.19558368623256683;0.27106598019599915;0.248864084482193;0.22244152426719666;0.23086510598659515;0.2965660095214844;0.2645050585269928;0.24024024605751038;0.25418394804000854;0.31089580059051514;0.2804162800312042;0.2567857801914215;0.2685285210609436;0.30962875485420227;0.28816527128219604;0.2682737410068512;-4.3603554900073505e-07;-0.016301363706588745;-0.027260873466730118;-0.03264501318335533;-0.034162841737270355;-0.05073491856455803;-0.05686057358980179;-0.046857740730047226;-0.037804145365953445;-0.0433337464928627;-0.05176413059234619;-0.041600197553634644;-0.03393056243658066;-0.03353725001215935;-0.03879208862781525;-0.02534777671098709;-0.01649145409464836;-0.024055175483226776;-0.029738709330558777;-0.022979430854320526;-0.01703808270394802;0.9969546794891357;0.9924455881118774
1772027418.2;0.6079651117324829;0.5412558317184448;0.4825475513935089;0.43659108877182007;0.4097664952278137;0.4828619360923767;0.41474565863609314;0.4245983958244324;0.44772613048553467;0.505090057849884;0.4367876648902893;0.44162479043006897;0.4613710641860962;0.5277425646781921;0.46713489294052124;0.47004804015159607;0.48766085505485535;0.5484077334403992;0.4984632432460785;0.49850133061408997;0.5118374228477478;0.23823076486587524;0.20454692840576172;0.21819861233234406;0.2589219808578491;0.29309043288230896;0.2835257351398468;0.3364626169204712;0.30490466952323914;0.2831765413284302;0.33071720600128174;0.36699178814888;0.3366650938987732;0.3216404318809509;0.36472636461257935;0.38845205307006836;0.3611218333244324;0.3461390435695648;0.38867583870887756;0.39684590697288513;0.37490004301071167;0.3624080419540405;-4.117315199891891e-08;0.0022612768225371838;0.0019834800623357296;0.0024872389622032642;0.006154167465865612;-0.01637384667992592;-0.021584518253803253;-0.019019175320863724;-0.013819839805364609;-0.01694750040769577;-0.013803423382341862;-0.007143625523895025;-0.0039042949210852385;-0.015790529549121857;-0.007702662609517574;0.0036809479352086782;0.008002683520317078;-0.014511894434690475;-0.007071129512041807;0.0034153193701058626;0.010038316249847412;0.20182983577251434;0.26923903822898865;0.32254666090011597;0.36345717310905457;0.39567306637763977;0.2776987850666046;0.34647923707962036;0.35981443524360657;0.351857990026474;0.24503950774669647;0.32188963890075684;0.3305860757827759;0.31647956371307373;0.22059278190135956;0.2944430410861969;0.3017333447933197;0.2877551019191742;0.20534352958202362;0.26058733463287354;0.2693282663822174;0.25845879316329956;0.09183939546346664;0.09893213212490082;0.14311937987804413;0.20108896493911743;0.24606923758983612;0.1974971890449524;0.2732177674770355;0.24914224445819855;0.22178491950035095;0.23178943991661072;0.2972205877304077;0.2644689381122589;0.2404290735721588;0.2538153827190399;0.3107447624206543;0.2805554270744324;0.2564179599285126;0.26712796092033386;0.31018608808517456;0.2896854281425476;0.2692599296569824;-4.3655074932758e-07;-0.014937528409063816;-0.025255383923649788;-0.03039340116083622;-0.03162813186645508;-0.04842585697770119;-0.053272780030965805;-0.042494844645261765;-0.03302447125315666;-0.041346948593854904;-0.04889640957117081;-0.038203585892915726;-0.03017677366733551;-0.03179468959569931;-0.036551423370838165;-0.02300727739930153;-0.01397943776100874;-0.02242526412010193;-0.02728225663304329;-0.020265430212020874;-0.01418364979326725;0.9967077970504761;0.9926701784133911
1772027418.2333333;0.6076287031173706;0.5417099595069885;0.4823189973831177;0.4365423619747162;0.4093237519264221;0.4831503927707672;0.4150213301181793;0.423872172832489;0.4463689625263214;0.5056288838386536;0.4367806315422058;0.44097816944122314;0.4604259431362152;0.527897834777832;0.46693292260169983;0.46948936581611633;0.4867241382598877;0.5478605628013611;0.49740058183670044;0.49745866656303406;0.510617733001709;0.2384454607963562;0.20467206835746765;0.2176363617181778;0.2592458724975586;0.29461613297462463;0.2815413177013397;0.3360620439052582;0.3061237931251526;0.28401392698287964;0.32885855436325073;0.3665483295917511;0.33749139308929443;0.3223922550678253;0.3635563254356384;0.38802388310432434;0.3616490066051483;0.3467707633972168;0.3882695436477661;0.3962351679801941;0.3747349679470062;0.36277809739112854;-3.3788882802809894e-08;0.0015937372809275985;0.0007328178035095334;0.0007170757162384689;0.0037982789799571037;-0.01741616055369377;-0.02360726334154606;-0.02174360118806362;-0.016801532357931137;-0.017858797684311867;-0.015454248525202274;-0.009220048785209656;-0.006134530529379845;-0.01665690913796425;-0.00902341678738594;0.0020788004621863365;0.006298463325947523;-0.01539199985563755;-0.007963128387928009;0.00238109496422112;0.008887318894267082;0.20307064056396484;0.26988402009010315;0.32309889793395996;0.36412596702575684;0.3970302939414978;0.2775198519229889;0.3458046019077301;0.3612327575683594;0.35542023181915283;0.2445361614227295;0.32116302847862244;0.33088308572769165;0.3180968165397644;0.21989548206329346;0.293300986289978;0.3010713756084442;0.28816893696784973;0.2043301910161972;0.25950971245765686;0.2689344882965088;0.25907647609710693;0.09105841815471649;0.10165029764175415;0.14655765891075134;0.203312486410141;0.2478383630514145;0.19994930922985077;0.2742191553115845;0.25227993726730347;0.22532513737678528;0.23324023187160492;0.29846900701522827;0.26613980531692505;0.24172751605510712;0.2544980049133301;0.3116070330142975;0.2816465497016907;0.257463663816452;0.2673512101173401;0.31142622232437134;0.2910398244857788;0.2709026038646698;-4.3278365069454594e-07;-0.014435689896345139;-0.024883247911930084;-0.030357670038938522;-0.032094091176986694;-0.04786578565835953;-0.05338737741112709;-0.043186627328395844;-0.033881187438964844;-0.04118207097053528;-0.048609621822834015;-0.03806434944272041;-0.03023364394903183;-0.03204560652375221;-0.03657718375325203;-0.022829579189419746;-0.01374988816678524;-0.02306186966598034;-0.027216626331210136;-0.019481776282191277;-0.013042144477367401;0.9970313906669617;0.9930244088172913
1772027418.2666667;0.607620120048523;0.5414072871208191;0.4823252856731415;0.437140554189682;0.4106895327568054;0.48292282223701477;0.41512739658355713;0.4232819378376007;0.4454747438430786;0.5051544904708862;0.4363654553890228;0.4401106536388397;0.45945173501968384;0.527370274066925;0.466537743806839;0.4686460793018341;0.48560845851898193;0.5473924279212952;0.4971493184566498;0.4967323839664459;0.5094550848007202;0.23827871680259705;0.2045130431652069;0.21751588582992554;0.25838103890419006;0.2935548722743988;0.28037652373313904;0.33615395426750183;0.30490806698799133;0.2821677029132843;0.328410804271698;0.3663746118545532;0.3367001414299011;0.32146912813186646;0.3635074496269226;0.38813677430152893;0.360994428396225;0.34576475620269775;0.38806647062301636;0.39570146799087524;0.3739817142486572;0.36176779866218567;-3.016435456970612e-08;0.002433117711916566;0.0020651931408792734;0.002613095100969076;0.006257079541683197;-0.017948748543858528;-0.023749476298689842;-0.021322201937437057;-0.01593855768442154;-0.01841362565755844;-0.015435799024999142;-0.00857185386121273;-0.0051548052579164505;-0.017052317038178444;-0.008824741467833519;0.0025595591869205236;0.006840485613793135;-0.015527709387242794;-0.007822717539966106;0.002590973163023591;0.00910084880888462;0.20109641551971436;0.2680645287036896;0.32138437032699585;0.3625636398792267;0.3960857391357422;0.27652987837791443;0.3444306254386902;0.3614169955253601;0.35702526569366455;0.24360954761505127;0.320624977350235;0.330900102853775;0.3182755708694458;0.21935780346393585;0.2937423288822174;0.30204716324806213;0.2894479036331177;0.20432049036026;0.2599999010562897;0.26958486437797546;0.25978851318359375;0.09027081727981567;0.09880945831537247;0.144114151597023;0.20242634415626526;0.24625280499458313;0.19904233515262604;0.27521273493766785;0.25441282987594604;0.22748011350631714;0.23280304670333862;0.2985168993473053;0.26666080951690674;0.2419685572385788;0.25458016991615295;0.31224313378334045;0.2828816771507263;0.25839823484420776;0.267843633890152;0.3108562231063843;0.29081806540489197;0.27084338665008545;-4.322388349464745e-07;-0.015072734095156193;-0.025927307084202766;-0.031477369368076324;-0.033286720514297485;-0.04942554235458374;-0.05455975607037544;-0.04399337247014046;-0.03460616618394852;-0.04223562031984329;-0.04963790625333786;-0.03879262134432793;-0.03083568997681141;-0.03250526264309883;-0.03657032921910286;-0.02252974733710289;-0.013545899651944637;-0.02302580699324608;-0.027242977172136307;-0.019864607602357864;-0.013762068003416061;0.9966625571250916;0.9925045371055603
1772027418.3;0.6077980995178223;0.5410351157188416;0.48177459836006165;0.4357031583786011;0.4086753726005554;0.48281630873680115;0.41594570875167847;0.4233265221118927;0.4448471665382385;0.505344033241272;0.43737053871154785;0.4408456087112427;0.4599953293800354;0.5279000997543335;0.4678456783294678;0.46965500712394714;0.4866402745246887;0.5480141639709473;0.49857643246650696;0.49811410903930664;0.5109566450119019;0.23847375810146332;0.20476700365543365;0.2197374701499939;0.25995612144470215;0.29530876874923706;0.2816210687160492;0.3369983434677124;0.30570170283317566;0.2828676700592041;0.3289140462875366;0.3665677607059479;0.33712247014045715;0.32220563292503357;0.3636547923088074;0.38777250051498413;0.36103856563568115;0.3461099863052368;0.38839542865753174;0.3961833417415619;0.3746843934059143;0.36261099576950073;-2.6435181155193277e-08;0.002392731374129653;0.002232711063697934;0.0029343191999942064;0.006645611487329006;-0.017616858705878258;-0.022922592237591743;-0.020300336182117462;-0.014958794228732586;-0.017971646040678024;-0.01440644171088934;-0.007476326543837786;-0.004296325147151947;-0.016518784686923027;-0.007971541956067085;0.003237163880839944;0.007173217833042145;-0.014913494698703289;-0.007125173695385456;0.003122177440673113;0.009362182579934597;0.19849781692028046;0.26430726051330566;0.3180868923664093;0.36035001277923584;0.39452338218688965;0.2722090780735016;0.33934611082077026;0.3607752323150635;0.36120176315307617;0.23969854414463043;0.31696924567222595;0.3316384255886078;0.32368987798690796;0.21689364314079285;0.2915656268596649;0.3039591610431671;0.2959258258342743;0.20364457368850708;0.2588355243206024;0.27176305651664734;0.2659111022949219;0.08658507466316223;0.09540008008480072;0.14201140403747559;0.2002815455198288;0.2430955171585083;0.19958795607089996;0.27453503012657166;0.2590138912200928;0.23339341580867767;0.23337030410766602;0.2973104417324066;0.2680531144142151;0.24347080290317535;0.2549585700035095;0.3106020390987396;0.28342339396476746;0.258983850479126;0.26735246181488037;0.3089028596878052;0.2911950349807739;0.27213993668556213;-4.2017771306746e-07;-0.016318002715706825;-0.027329199016094208;-0.032536860555410385;-0.03397637605667114;-0.05165614187717438;-0.056044138967990875;-0.044167645275592804;-0.03369817137718201;-0.043224964290857315;-0.04979461058974266;-0.03796439990401268;-0.029361054301261902;-0.03218761458992958;-0.03513538837432861;-0.02035517990589142;-0.011003978550434113;-0.02155688777565956;-0.024694085121154785;-0.0170431025326252;-0.010847401805222034;0.9963706731796265;0.9924825429916382
