r_confidence;r_vec_0_1_x;r_vec_0_1_y;r_vec_0_1_z;r_vec_1_2_x;r_vec_1_2_y;r_vec_1_2_z;r_vec_2_3_x;r_vec_2_3_y;r_vec_2_3_z;r_vec_3_4_x;r_vec_3_4_y;r_vec_3_4_z;r_vec_0_5_x;r_vec_0_5_y;r_vec_0_5_z;r_vec_5_6_x;r_vec_5_6_y;r_vec_5_6_z;r_vec_6_7_x;r_vec_6_7_y;r_vec_6_7_z;r_vec_7_8_x;r_vec_7_8_y;r_vec_7_8_z;r_vec_0_9_x;r_vec_0_9_y;r_vec_0_9_z;r_vec_9_10_x;r_vec_9_10_y;r_vec_9_10_z;r_vec_10_11_x;r_vec_10_11_y;r_vec_10_11_z;r_vec_11_12_x;r_vec_11_12_y;r_vec_11_12_z;r_vec_0_13_x;r_vec_0_13_y;r_vec_0_13_z;r_vec_13_14_x;r_vec_13_14_y;r_vec_13_14_z;r_vec_14_15_x;r_vec_14_15_y;r_vec_14_15_z;r_vec_15_16_x;r_vec_15_16_y;r_vec_15_16_z;r_vec_0_17_x;r_vec_0_17_y;r_vec_0_17_z;r_vec_17_18_x;r_vec_17_18_y;r_vec_17_18_z;r_vec_18_19_x;r_vec_18_19_y;r_vec_18_19_z;r_vec_19_20_x;r_vec_19_20_y;r_vec_19_20_z;r_angle_Daumen_1;r_angle_Daumen_2;r_angle_Daumen_3;r_angle_Zeigefinger_1;r_angle_Zeigefinger_2;r_angle_Zeigefinger_3;r_angle_Mittelfinger_1;r_angle_Mittelfinger_2;r_angle_Mittelfinger_3;r_angle_Ringfinger_1;r_angle_Ringfinger_2;r_angle_Ringfinger_3;r_angle_KleinerFinger_1;r_angle_KleinerFinger_2;r_angle_KleinerFinger_3;r_angle_thumb_index;r_angle_index_mid;r_angle_mid_ring;r_angle_ring_pinky;l_confidence;l_vec_0_1_x;l_vec_0_1_y;l_vec_0_1_z;l_vec_1_2_x;l_vec_1_2_y;l_vec_1_2_z;l_vec_2_3_x;l_vec_2_3_y;l_vec_2_3_z;l_vec_3_4_x;l_vec_3_4_y;l_vec_3_4_z;l_vec_0_5_x;l_vec_0_5_y;l_vec_0_5_z;l_vec_5_6_x;l_vec_5_6_y;l_vec_5_6_z;l_vec_6_7_x;l_vec_6_7_y;l_vec_6_7_z;l_vec_7_8_x;l_vec_7_8_y;l_vec_7_8_z;l_vec_0_9_x;l_vec_0_9_y;l_vec_0_9_z;l_vec_9_10_x;l_vec_9_10_y;l_vec_9_10_z;l_vec_10_11_x;l_vec_10_11_y;l_vec_10_11_z;l_vec_11_12_x;l_vec_11_12_y;l_vec_11_12_z;l_vec_0_13_x;l_vec_0_13_y;l_vec_0_13_z;l_vec_13_14_x;l_vec_13_14_y;l_vec_13_14_z;l_vec_14_15_x;l_vec_14_15_y;l_vec_14_15_z;l_vec_15_16_x;l_vec_15_16_y;l_vec_15_16_z;l_vec_0_17_x;l_vec_0_17_y;l_vec_0_17_z;l_vec_17_18_x;l_vec_17_18_y;l_vec_17_18_z;l_vec_18_19_x;l_vec_18_19_y;l_vec_18_19_z;l_vec_19_20_x;l_vec_19_20_y;l_vec_19_20_z;l_angle_Daumen_1;l_angle_Daumen_2;l_angle_Daumen_3;l_angle_Zeigefinger_1;l_angle_Zeigefinger_2;l_angle_Zeigefinger_3;l_angle_Mittelfinger_1;l_angle_Mittelfinger_2;l_angle_Mittelfinger_3;l_angle_Ringfinger_1;l_angle_Ringfinger_2;l_angle_Ringfinger_3;l_angle_KleinerFinger_1;l_angle_KleinerFinger_2;l_angle_KleinerFinger_3;l_angle_thumb_index;l_angle_index_mid;l_angle_mid_ring;l_angle_ring_pinky
0.9940695762634276;0.44646138314024403;-0.1662715115814267;-0.0779409703177861;0.3982976685323348;0.2130803240469941;-0.10978714086548672;0.2792509799874537;0.4502740873522853;-0.06404448254189443;0.17656069449926892;0.4315234817477384;-0.042473426909175944;0.6382116182360358;0.3401283551759101;-0.5435349101293493;0.48753360585792577;0.6885077318806375;-0.09942195252591858;0.210113362791558;0.27281160100273033;0.09792064805960046;0.0625691515104396;0.05958491093285749;0.12168701253001381;0.4282097724142912;0.7380752825095702;-0.5214223510335159;0.5316966491738178;0.7186632709187012;-0.11100697570137441;0.20996380227214714;0.06715848139050352;0.16244784443810836;0.03083966951107318;-0.13766232667098982;0.17125879223674087;0.2587518957474964;1.0492269404695798;-0.47218416025715665;0.4981535643711225;0.6913400160664117;-0.06571177377398937;0.20437837029193787;-0.02045987905525793;0.21194685859601056;0.03591543409018699;-0.1841203253356887;0.19683002909666777;0.13301012329101813;1.2290317914005515;-0.42202751542701505;0.38350831122852397;0.4822741577282733;-0.032763591348014154;0.21612017790509466;0.00940067726903758;0.12678858718905653;0.08506595771742691;-0.11878415901178035;0.14128092891766897;47.72781157800372;30.30136453612508;9.649090227090213;38.7466782891257;22.709759810952907;39.34574535511111;25.066961017825193;54.892166833832576;65.65070049691496;28.555130242750305;73.00232811846864;48.833976181467555;35.331150632896254;57.44140251183832;46.342275635097046;51.68833940714885;26.765907174364227;16.386045894138224;8.587563543928825;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9942991515681526;0.4454737138553089;-0.16305220943157683;-0.0805588521972589;0.39684407539714983;0.21092198446917512;-0.11125853021474051;0.27827187396283265;0.4517249777555045;-0.06491721004811792;0.17673435080862196;0.43360233724926445;-0.04292122143283425;0.6357803556106952;0.3414476201073484;-0.5455848766340451;0.4858591935685261;0.6889040170315981;-0.09852097378331225;0.208700146270398;0.27055897145110275;0.09897092259621423;0.059813314660905795;0.051555383350616116;0.12243295967160896;0.4256388169105465;0.739077055573121;-0.5221079423494303;0.5297205208446613;0.7161531263179532;-0.10996720425037335;0.20916859001181268;0.06836424169261754;0.16194158700154554;0.030891439730354457;-0.13970873554114827;0.16994688562290064;0.2562659274179705;1.0492107542851579;-0.471577545746737;0.4973515646137907;0.6890454482783582;-0.06509288805679848;0.20332222201013342;-0.019260812724478483;0.21070748114704096;0.03545753621413909;-0.1858354446679553;0.19493588527583905;0.13102614683628308;1.2282050676185772;-0.42029048617403286;0.38350010631827836;0.48057595860113134;-0.03321776190040363;0.2147264664066583;0.007704333374610462;0.12562328695382857;0.08419875546359872;-0.12139640358942891;0.139803604846676;47.2018201724709;30.634497696158693;9.563504048725054;38.86361946412901;22.947880321242295;41.94479502380106;25.19080324558933;54.629610500731324;66.26478394079653;28.690815595962057;72.75672824470122;49.411284414696944;35.44768680296134;57.7059946717962;46.719460537713005;51.41324633866977;26.756613817628267;16.370445200444852;8.581198402918789;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9945287268728776;0.44448564612627595;-0.15984197743833758;-0.0831676437276829;0.3953919775509622;0.20876890851000662;-0.11272427953600272;0.2772936869067607;0.4531675554101016;-0.06578660091308376;0.17690602538972242;0.4356710006863304;-0.0433672266083975;0.6333518190390529;0.3427598838723253;-0.5476238434119935;0.4841862726116907;0.689293482441654;-0.09762210803643372;0.20728980832244487;0.268311429850203;0.10001701398744181;0.05706588384505627;0.043551335153843976;0.12317551634498074;0.423072728400072;0.7400696526722716;-0.5227871227159887;0.5277465040052037;0.7136453156086838;-0.10892990130502472;0.20837425957821978;0.06956556363974606;0.1614356594623728;0.030942794496693536;-0.14174742116195904;0.1686378426161437;0.25378591450247634;1.0491861800938864;-0.4709690939553252;0.4965481503309283;0.6867527372397221;-0.06447547453119143;0.20226784406775628;-0.018065458276071457;0.20947040551666932;0.03500082976294677;-0.18754353805494922;0.19304628167650842;0.12904751441232984;1.2273711298106416;-0.41855567764143853;0.38348884286357804;0.4788793700159337;-0.033670200600789416;0.21333552210268314;0.0060133979780412836;0.12446073409438953;0.0833336724937529;-0.1239992474865126;0.1383299203138686;46.67282130248962;30.967640654925077;9.478507528288102;38.98077309414407;23.189367329359015;44.6815467479699;25.315070617254147;54.36684064679169;66.88237177702679;28.826776604934587;72.50948544973711;49.993614040749755;35.56506890650283;57.973880779599405;47.08951307299153;51.13591595744012;26.74738631454278;16.355208145884234;8.575226420024306;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9947583021776024;0.44349722293328747;-0.1566408551262536;-0.08576732939896771;0.3939414180587965;0.20662113059578696;-0.11418438525974157;0.2763164486825039;0.45460184348140226;-0.06665265293581117;0.17707573058610782;0.4377294885820718;-0.043811442056532944;0.6309260783683628;0.3440651621278696;-0.5496518359640554;0.48251489483612403;0.6896761785617924;-0.09672537047339902;0.2058823769970233;0.2660690160644056;0.10105892121108329;0.05432688667379152;0.035572837215954396;0.12391468589222462;0.42051156149729507;0.7410531231315859;-0.5234599271616014;0.5257746564383169;0.7111399155658099;-0.10789508410205151;0.2075808339119639;0.07076244252714893;0.16093007867066408;0.030993735789309668;-0.14377837739625401;0.16733168739867976;0.25131189769289874;1.049153299893029;-0.4703588467272361;0.4957433670045231;0.6844619558155836;-0.06385954342852279;0.20121526112170585;-0.016873827195811805;0.2082356584635165;0.03454532131540085;-0.18924460571663995;0.19116124927809375;0.12707425276006717;1.2265300806879078;-0.41682313708339974;0.38347455085453913;0.47718444360721257;-0.03412090625965999;0.21194737335028968;0.004327885803584953;0.12330094811410162;0.08247072259733457;-0.12659267842614255;0.13685989852679448;46.140866657416446;31.30079938787504;9.394117450166574;39.098125124538015;23.434222050737073;47.544131391478054;25.43974849490941;54.10387343516533;67.50316119206737;28.9630076938656;72.26058776896294;50.5807745094052;35.68328834094678;58.24509442920258;47.45200456217788;50.85640430938944;26.73822476283617;16.340332017626586;8.569646265196969;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9948958561827568;0.4429580537094648;-0.15433403357610803;-0.08716932321194083;0.3929801523265197;0.20538846577522457;-0.11544065190476342;0.27560076965771596;0.455935957538462;-0.06740436629795657;0.17687334504691196;0.4402262018337947;-0.04422892663247912;0.6296625502166943;0.3437899534459511;-0.5529227551601534;0.48141936191305196;0.6913182370152645;-0.09573046566792298;0.2043377268614881;0.26424438042284476;0.10289349008543942;0.05179638958010441;0.0293063363645877;0.12526820350507561;0.4188342231340379;0.7401605031822209;-0.526061140040536;0.5244299207015639;0.7108105051799317;-0.10696578319016098;0.20659266873729132;0.0716183350739539;0.16180160046616568;0.030566624987299822;-0.14556335803104722;0.16730467571728627;0.24932048710659024;1.0477072472553115;-0.4721514316455035;0.4956282882488074;0.6834578017477669;-0.0629120007025627;0.19966381366640626;-0.01697545565574056;0.20883522942260346;0.03332378443546233;-0.1907109040564542;0.19071775611019154;0.12494986010517886;1.2253297978794508;-0.41791247974042445;0.3843414037360866;0.4764649754829736;-0.033985980016081434;0.21028867355635933;0.0015760757476128398;0.1234287009905151;0.08050836121549365;-0.12908779567377796;0.13646771082493114;45.78820854915877;31.529207297655205;9.397612100888741;39.36286137747054;23.772512353724554;49.90918286004385;25.660259562207766;54.093281069447876;67.84844379968514;29.161684035436426;72.367878596198;50.79268188903786;35.88758329202542;58.8294827098143;47.65153010815283;50.640965236724945;26.71680873052637;16.36485172706649;8.600905818842955;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9946273098714012;0.4443483319354979;-0.1559193283927409;-0.08330759693036724;0.3941235024314007;0.2081497568558026;-0.11580578969668555;0.27600115914359596;0.45680454583406505;-0.06765662873325816;0.1750126606777359;0.44464638875589807;-0.04453033709213265;0.633440912831961;0.3365175010481804;-0.5616615292372726;0.4827994469147226;0.6984647892121937;-0.09428030654728704;0.20214793121630018;0.2642094599626179;0.10823512573781159;0.050144030711803705;0.030489926120845702;0.1293346143453222;0.420986752115893;0.7309227617669136;-0.5371425051826928;0.5257790755096341;0.719993413140934;-0.10647818074068664;0.20471356541899943;0.07097759488694602;0.16873529865883174;0.028025165207653108;-0.14627616328037285;0.17289534300428372;0.24940339706142703;1.0399182531622053;-0.4845074996170288;0.4985026436243149;0.6880420584933621;-0.06048478124641315;0.19587474800574867;-0.022772884238617886;0.2175024965628788;0.028708207135552853;-0.19114568758777487;0.19659917762297163;0.1221184368210375;1.222415202645313;-0.43140625602929195;0.3890650371566737;0.47998687851518923;-0.03126663783146675;0.20739543400865443;-0.005910623718745838;0.12921739878695898;0.07366884476323725;-0.13117254975768874;0.14080437303485185;46.2386840671998;31.296451345722815;9.783745054366495;40.27169185851124;24.510937147583043;49.61767263810015;26.31861949800997;55.18660619436229;66.95845305409135;29.646264331139214;74.02640513828379;49.34251498907937;36.47353763586542;60.782448381758336;47.15718825749328;50.726357377287094;26.636555961555175;16.560313288545526;8.794158052397092;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9943587635600456;0.4456457891439029;-0.15747356589108719;-0.07942278481614409;0.3951843993215175;0.21087047611079995;-0.11614674039825486;0.2763432555060629;0.45757693811964145;-0.06789481415367976;0.17311209722075083;0.4489778684326384;-0.04482266896412714;0.6370894311725323;0.32916327456376426;-0.570292601738326;0.48407849883209236;0.7054722773514885;-0.09280804696052858;0.19991201733329553;0.2641181602818786;0.11356104948421761;0.04847870273007095;0.03166864704723553;0.13337905659333807;0.42305249182335425;0.7215164471125595;-0.5481246260734142;0.5270179910699196;0.7290354745231559;-0.10596720423558562;0.2027882252038995;0.07032083845652536;0.17564258090651771;0.025474226393305693;-0.1469587642963495;0.17845685576943218;0.24943324699128502;1.0318968034784737;-0.49677730286918276;0.5012746780407678;0.6924859407475942;-0.05804131966907767;0.19203869668288998;-0.028573450388508705;0.22613534035549385;0.024080145596877964;-0.19154031712108327;0.20244679167249402;0.11925707346889589;1.219235962661704;-0.44482665766201335;0.3937122319767957;0.48341130103361113;-0.028536880264752297;0.20445398758883082;-0.013406384878616152;0.134986527490569;0.0668041920551035;-0.13323221129012575;0.14511699382390364;46.68944096684462;31.06570496455588;10.165284479997043;41.171033759419664;25.25114823364042;49.300792068304055;27.00295291441815;56.261182554459864;66.0580992069821;30.149396843582828;75.63666940981813;47.91756241456;37.067544483648255;62.72985300449272;46.65529307053751;50.82753000747287;26.548908212566474;16.753140619912934;8.988979639910369;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9941197381726592;0.4467365363338733;-0.1589004748300898;-0.07641907052681952;0.3961022638374177;0.21157687986882007;-0.11651679413927313;0.2764386724863011;0.45873757333460297;-0.06820067012937588;0.17014616798665846;0.4533508977157093;-0.04527574636036255;0.6394349357638364;0.3224982285716611;-0.5773753986501718;0.4860797807986702;0.7112942131584268;-0.09197007531562165;0.19839343706737397;0.2651349483379482;0.11720247260905081;0.04710629936539648;0.033078374521692384;0.1362580899459567;0.4242139158221444;0.7140228595309208;-0.5569684997287814;0.5286094206646959;0.7356572579192235;-0.10567783298138757;0.20178015562936716;0.070614567077242;0.18050478974866915;0.02377351055142979;-0.14729876239118864;0.18241211469247898;0.2493169525595546;1.0260443966364643;-0.5065051545797274;0.5036561931725905;0.6950301410041233;-0.05624067519548557;0.1896527096229679;-0.03167109829268138;0.23208100511514065;0.02110288748697515;-0.1916499227227673;0.20643612495612473;0.11741430364435129;1.2174019801687765;-0.45529370092746946;0.39713837498524635;0.48524314906395777;-0.02644056662716672;0.20238399079261693;-0.01813023219239651;0.13920805887225005;0.062134613363484366;-0.13445147472846794;0.1482522313397905;46.902523523284096;31.09176705042514;10.61212406609306;41.89218800137167;25.698212052128387;49.00404771780715;27.580999000756766;56.850946220717546;65.52048162097302;30.5865715902718;76.5145846524184;47.07237258246934;37.54450448460613;63.945500279230316;46.31609378125536;50.917258458730196;26.52173397144752;16.905621335782858;9.126613990532972;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9939788773556768;0.44741822276899185;-0.16000430041875846;-0.07640601081265799;0.3967920710022818;0.20567344875615265;-0.11705832603236455;0.2758818745855902;0.4614888804671102;-0.06877665641145042;0.1637126332829347;0.45815833653458665;-0.04629656483311426;0.6378247476536135;0.31832666122686887;-0.5796540484508869;0.4908092265135516;0.7136074108963372;-0.09331148591068578;0.19939740356167246;0.2700307476017609;0.11528636159361365;0.04674084834174451;0.03528579607097057;0.1353276973887371;0.4226165867702678;0.7133631108407664;-0.5590244115226393;0.5317168060120708;0.7346534412585763;-0.10619604996819557;0.20396744864647337;0.07413576144593961;0.17864492703628934;0.024930247804314288;-0.14658493187786828;0.18111352382161724;0.24886751302237992;1.0280838906761192;-0.5080638670289785;0.5050521189292111;0.6916562563829778;-0.056623173952677026;0.19223498291703608;-0.02574631571566773;0.22918973156297565;0.02365877222875967;-0.19092575179770174;0.20434292955566208;0.11905114324329247;1.220831689144152;-0.4561838113595404;0.39673385765188207;0.48205176072533523;-0.026476582113394567;0.20335369857088365;-0.01359614908273609;0.13834567791598237;0.06484208849695863;-0.13294429106621064;0.14754610909794136;46.31786297865339;31.97399777922028;11.29157728343109;42.05162419714041;25.17562843227775;48.833136958954164;27.738109039884744;55.88594981638679;66.20772599550853;30.754173843362203;75.09045987245467;48.07982083149805;37.612086971115644;62.757404567596375;46.529452012343015;50.9239001788668;26.718101241018424;16.932656605320425;9.07025405299735;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0.9938380165386944;0.4481034095100733;-0.1611179266997746;-0.07639226188353275;0.3974858298490232;0.19970983105739878;-0.1176043837807508;0.2753175222063633;0.4642641571498165;-0.06935786451933584;0.15721394991655724;0.46301020746700217;-0.04732719139945686;0.6361938843151425;0.3141112974349776;-0.5819511043990642;0.4955820900311461;0.7159383774642127;-0.09466554710526895;0.20040988972457804;0.2749732346515535;0.11335036016122546;0.04637142248497868;0.03751490129558808;0.13438706583545196;0.4210002859383971;0.7126915813490219;-0.5610966664613314;0.5348511861993175;0.7336342678469119;-0.10671864058472856;0.20617499027105446;0.07769141410218665;0.17676526914717583;0.026098300630301705;-0.14586293260057517;0.1798006988053177;0.24841178394412636;1.0301361304882393;-0.5096343535091218;0.5064582226490332;0.6882437710702061;-0.057009060228690546;0.1948415168649572;-0.019762451637428447;0.226268040435533;0.026239889535252307;-0.19019298468636714;0.20222743147975175;0.1207033815884556;1.224286551597832;-0.45707942967893417;0.3963224147186288;0.4788251203295868;-0.02651276175159965;0.20433155651661658;-0.009016897136565678;0.1374737119106932;0.06757600150054341;-0.13142115248966219;0.14683188767602476;45.72162150476421;32.8695504334024;11.973495858292603;42.215460474701906;24.667763416746908;48.64289123540953;27.898551414499234;54.91978794528641;66.89062481541568;30.924765575143798;73.64195318838424;49.10619611446804;37.681967109423155;61.55852367074599;46.74636833560332;50.93065551420099;26.916837388521202;16.960474547020798;9.01467542428172;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
